GameID,AwayTeam,AwayTeamScore,HomeTeam,HomeTeamScore
401171600,2463,75,2239,82
401174421,2463,75,62,80
401174422,27,59,2463,61
401171577,13,73,2463,81
401174424,50,52,62,65
401174425,233,81,62,75
401174426,279,67,62,72
401174428,2443,71,62,79
401174429,2539,75,62,85
401174430,[None],41,62,58
401170612,62,64,2483,89
401174431,2535,73,62,94
401170076,2638,63,62,67
401182618,264,72,62,61
401171595,62,75,2239,69
401171570,13,61,62,65
401171576,62,75,13,79
401171622,299,50,62,49
401174432,62,56,27,55
401171625,62,60,299,64
401171584,2239,58,252,76
401170564,2239,54,24,70
401171585,2239,60,2751,53
401181734,[None],62,2239,82
401171586,2275,79,2239,57
401171587,2546,57,2239,64
401171588,2172,65,2239,62
401171589,2239,55,2541,70
401171590,2239,59,279,62
401171591,301,66,2239,54
401171592,2539,91,2239,69
401171593,2239,46,2351,53
401170640,2239,77,26,74
401171594,[None],52,2239,103
401171596,2239,59,27,65
401171598,2239,66,299,62
401171573,2239,100,13,101
401171602,27,48,2239,61
401171578,13,101,2239,105
401170558,299,65,26,69
401171609,301,62,299,74
401170568,299,58,24,86
401171610,299,63,2608,81
401171611,[None],62,299,93
401170594,299,67,12,104
401182604,219,95,299,79
401171612,279,65,299,46
401170627,299,76,30,87
401171613,3084,65,299,68
401171614,299,57,2547,79
401169911,299,63,57,102
401171615,[None],60,299,76
401171620,299,69,27,77
401171575,299,75,13,92
401171623,27,63,299,65
401174435,27,51,279,58
401174436,29,44,27,76
401174437,2172,49,27,73
401174438,2565,51,27,69
401174439,27,67,2856,79
401174440,[None],40,27,74
401170628,27,56,265,70
401173708,27,80,23,65
401173710,27,60,278,57
401173715,27,56,2005,105
401174441,3096,51,27,89
401171571,13,64,27,97
401171580,27,61,13,49
401171559,13,63,2541,77
401171560,13,67,2449,74
401171561,[None],45,13,89
401171562,13,48,2608,79
401170517,2634,82,13,72
401186875,112358,82,13,69
401171563,2561,66,13,70
401171564,278,62,13,37
401171565,2934,72,13,50
401171566,13,57,21,73
401171567,[None],82,13,85
401171865,23,79,2275,71
401171866,2405,74,2275,94
401171867,2275,71,2083,86
401171868,[None],69,2275,111
401170591,2275,88,26,78
401171869,2275,69,301,79
401171870,107,69,2275,91
401187490,2099,57,2275,64
401171871,2275,87,163,72
401171872,2363,51,2275,63
401171873,2275,82,256,76
401171874,2275,75,119,67
401171875,2729,88,2275,61
401171855,2210,75,2275,102
401171876,2275,74,111,72
401171877,2275,63,350,61
401171700,2275,67,232,69
401171813,48,73,2275,71
401171788,2182,59,2275,72
401171859,2275,86,2210,63
401171878,2275,83,2729,60
401171879,111,71,2275,75
401171706,232,63,2275,76
401171880,350,64,2275,78
401171794,2275,81,2182,74
401171820,2275,78,48,62
401172213,2729,79,44,70
401172431,2729,80,2747,79
401170590,2729,50,24,81
401172432,2413,84,2729,95
401172453,2729,77,2084,88
401172454,295,46,2729,63
401171957,2729,62,2217,58
401172455,[None],30,2729,90
401172456,2598,78,2729,72
401171853,2729,74,2210,73
401172422,2729,66,111,64
401172394,350,63,2729,79
401171698,232,56,2729,67
401171811,2729,77,48,68
401171786,2729,57,2182,84
401172380,256,75,2729,88
401172429,119,70,2729,58
401172423,111,58,2729,59
401171704,2729,50,232,68
401172397,2729,64,350,70
401171792,2182,72,2729,77
401171818,48,77,2729,81
401172430,2729,61,119,51
401172383,2729,78,256,74
401171797,2079,51,48,97
401171798,2473,53,48,56
401171799,79,54,48,56
401171800,2636,79,48,91
401171801,48,81,322,73
401171802,48,79,2598,64
401171803,2379,56,48,75
401171804,171,76,48,84
401171805,2169,78,48,86
401171833,48,75,112358,82
401171807,350,68,48,82
401171694,232,75,48,63
401171782,48,55,2182,61
401171809,48,80,256,76
401171810,48,68,119,84
401171812,2210,78,48,79
401171814,48,76,111,74
401171789,2182,72,48,80
401171815,119,78,48,84
401171816,256,78,48,80
401171817,48,81,2210,75
401171819,111,48,48,70
401172425,[None],31,119,100
401172426,2309,84,119,80
401169825,119,60,57,66
401182571,2084,76,119,73
401172427,119,76,2415,59
401172421,111,61,119,45
401171695,119,69,232,81
401172393,119,67,350,60
401171783,2182,73,119,89
401172379,256,61,119,69
401171857,119,72,2210,61
401172396,350,66,119,77
401171703,232,79,119,70
401171791,119,76,2182,69
401202247,[None],55,119,71
401172382,119,63,256,48
401171863,2210,71,119,84
401171688,2247,80,232,84
401171689,232,76,276,66
401171690,[None],50,232,76
401171692,2569,61,232,73
401171693,232,76,2182,65
401171696,256,69,232,85
401171697,232,73,2210,65
401171699,111,79,232,76
401171701,350,72,232,70
401171702,232,87,256,68
401171705,2210,72,232,65
401171707,232,51,111,65
401171708,232,55,350,68
401172414,111,72,104,67
401172415,108,79,111,84
401172416,295,76,111,69
401172417,111,101,107,44
401172418,6,74,111,62
401186183,2181,59,111,56
401172419,111,55,2199,60
401172420,111,74,2174,61
401172377,111,88,256,72
401171854,2210,68,111,77
401172395,111,74,350,76
401171787,2182,52,111,85
401171860,111,69,2210,74
401172398,350,63,111,71
401171795,111,77,2182,68
401171828,2369,84,2210,90
401171829,[None],54,2210,95
401171830,2363,69,2210,64
401171831,231,97,2210,61
401171832,250,77,2210,67
401189256,[None],60,2210,91
401171856,350,63,2210,80
401171785,2210,41,2182,63
401171858,256,73,2210,82
401171861,2210,62,350,56
401171793,2182,70,2210,75
401171862,2210,70,256,62
401171773,315,64,2182,72
401171774,2000,83,2182,86
401171775,2182,67,2617,82
401171776,2803,74,2182,86
401171777,[None],51,2182,84
401171779,163,76,2182,82
401171780,2514,63,2182,72
401197794,2450,49,2182,53
401171781,350,66,2182,71
401171784,2182,78,256,71
401171790,256,67,2182,78
401172385,[None],83,350,103
401172386,[None],53,350,113
401172387,325,47,350,46
401172388,2229,63,350,66
401172389,[None],66,350,122
401172390,350,59,68,80
401170604,350,54,24,72
401172391,2429,76,350,57
401172392,2382,72,350,63
401169908,350,73,238,88
401172378,256,64,350,60
401172381,350,66,256,83
401172373,2429,74,256,79
401172374,2828,48,256,96
401172375,256,80,295,78
401172376,2154,94,256,78
401176593,[None],40,249,79
401169819,249,43,8,66
401172740,2199,56,249,51
401175804,2448,60,249,80
401173674,328,68,249,59
401174735,249,77,250,66
401174742,2031,53,249,76
401175934,2029,53,249,86
401175935,[None],64,249,102
401175936,249,84,98,93
401175917,249,67,276,64
401175937,2229,56,249,74
401175904,2226,58,249,81
401175938,249,72,2572,52
401175868,249,51,2348,50
401175939,242,59,249,79
401175940,2636,78,249,98
401175941,2638,57,249,67
401175942,249,75,242,84
401175943,249,75,2393,70
401175944,249,71,5,64
401175945,2429,72,249,81
401175946,295,47,249,64
401212053,2348,73,249,71
401175029,2635,64,98,76
401173879,2046,75,98,97
401174064,98,79,2198,71
401182093,[None],66,98,109
401170083,189,77,98,75
401185836,2287,69,98,83
401175129,98,74,2750,76
401169880,8,79,98,86
401173952,2057,79,98,62
401175980,242,61,98,68
401176045,98,62,5,72
401176049,98,69,2393,53
401175950,295,69,98,71
401176050,2429,63,98,80
401175922,98,64,276,60
401175923,276,84,98,91
401175909,98,65,2226,69
401176051,98,76,2229,81
401175893,2348,54,98,65
401175996,2572,72,98,75
401176007,98,67,2638,62
401176038,98,77,2636,73
401212054,2429,72,98,70
401175857,2348,82,357,49
401175858,2728,52,2348,98
401175859,2400,43,2348,76
401175860,2535,57,2348,78
401169877,2348,74,344,67
401175861,2348,68,2534,71
401174748,309,59,2348,77
401175836,2428,60,2348,69
401175862,[None],47,2348,87
401175863,2348,80,2572,49
401175864,2572,50,2348,78
401175865,2348,73,2636,89
401175866,2348,64,2638,61
401175867,242,56,2348,72
401175869,2348,80,2393,73
401175870,2348,72,5,58
401175871,2429,59,2348,72
401175872,295,73,2348,76
401175894,2348,79,276,83
401175895,2229,57,2348,60
401175896,2226,68,2348,81
401174722,2429,55,2026,64
401174730,2429,78,2247,81
401173643,2674,57,2429,67
401175770,2379,44,2429,66
401176044,5,44,2429,51
401176055,2393,62,2429,68
401175949,295,47,2429,53
401175920,2429,77,276,75
401175951,2429,62,295,66
401175907,2226,68,2429,70
401176060,2229,49,2429,75
401175995,2429,68,2572,74
401176006,2638,64,2429,68
401176037,2636,84,2429,91
401175987,2429,54,242,70
401169801,2229,69,344,77
401176057,[None],59,2229,101
401172459,2229,107,325,61
401174066,2198,70,2229,89
401176058,[None],82,2229,96
401176059,[None],74,2229,99
401176002,2638,67,2229,69
401176033,2636,83,2229,90
401175981,2229,78,242,92
401176046,5,68,2229,93
401176056,2393,69,2229,83
401175952,2229,83,295,80
401175924,276,84,2229,74
401175911,2226,50,2229,69
401175912,2229,66,2226,59
401175997,2229,67,2572,75
401175914,2523,60,276,67
401172564,2649,96,276,70
401175754,47,63,276,91
401169864,276,67,57,73
401172607,2006,85,276,73
401172616,276,72,2649,82
401175915,[None],50,276,86
401175055,276,89,2413,62
401174068,2198,72,276,90
401173624,276,80,2460,88
401175916,242,69,276,89
401175918,276,79,2393,75
401175919,276,50,5,61
401175921,295,67,276,68
401175910,276,73,2226,91
401175925,2572,58,276,72
401175926,276,63,2636,72
401175927,276,71,2638,61
401212056,295,66,276,74
401174699,5,76,2653,75
401176039,2010,52,5,74
401175535,3084,66,5,55
401176040,116,51,5,58
401172977,2320,48,5,57
401169863,5,58,96,69
401176041,[None],63,5,75
401176042,2011,63,5,71
401176043,[None],49,5,82
401175948,5,52,295,58
401175906,5,68,2226,65
401175993,2572,84,5,77
401176035,5,76,2636,68
401176005,5,69,2638,55
401175985,242,86,5,72
401176047,2393,72,5,83
401176048,5,79,2393,66
401212055,5,58,2226,65
401173618,295,53,2460,58
401172820,2352,53,295,62
401186193,265,66,295,50
401186436,2350,68,295,61
401175771,2379,52,295,76
401175947,2393,60,295,70
401175908,2226,55,295,65
401175973,295,68,2572,58
401175974,2636,85,295,81
401175975,2638,53,295,72
401175976,295,73,242,70
401175897,2228,81,2226,92
401169815,2226,59,333,78
401175898,[None],79,2226,84
401172830,107,69,2226,87
401174463,82,70,2226,71
401171931,2099,59,2226,62
401175899,[None],35,2226,84
401175900,2226,65,2382,50
401175901,2636,64,2226,79
401175902,2638,56,2226,59
401175903,2226,81,242,76
401175905,2393,94,2226,97
401175913,2226,66,2572,68
401173630,79,72,2636,60
401175118,2473,75,2636,62
401173661,2636,50,328,82
401176008,2728,68,2636,90
401176009,2504,79,2636,72
401176010,357,67,2636,89
401174743,2636,77,326,71
401176011,[None],55,2636,98
401170632,204,88,2636,78
401173560,2287,70,2636,89
401176012,[None],64,2636,99
401175992,2572,70,2636,80
401176034,2636,77,2638,80
401176003,2638,70,2636,86
401175984,2636,90,242,88
401176036,2393,83,2636,80
401175998,2424,70,2638,93
401175740,166,50,2638,65
401175999,[None],57,2638,71
401173662,167,63,2638,66
401176000,[None],71,2638,91
401175742,2638,56,166,59
401176001,2029,50,2638,59
401175805,2448,54,2638,72
401182619,2050,70,2638,71
401182621,68,72,2638,67
401175991,2572,64,2638,76
401175983,2638,72,242,64
401176004,2393,66,2638,67
401212058,242,62,2638,68
401175988,2170,71,2572,90
401174703,2572,69,6,75
401175989,[None],64,2572,83
401170518,2250,94,2572,69
401183486,333,83,2572,68
401173636,79,69,2572,72
401175990,[None],77,2572,96
401175982,242,68,2572,81
401175994,2572,63,2393,65
401212057,2393,61,2572,53
401169799,242,43,8,91
401172328,219,61,242,80
401175977,[None],40,242,65
401173060,242,80,2466,74
401170079,270,69,242,75
401172979,242,60,2320,73
401173001,2277,84,242,96
401175978,[None],70,242,103
401175979,2534,75,242,61
401175986,242,91,2393,83
401176052,[None],61,2393,119
401176053,2369,82,2393,96
401170074,2393,72,324,93
401182615,195,75,2393,63
401173950,2057,71,2393,59
401176054,[None],38,2393,86
401175053,2393,52,93,85
401169884,2393,64,145,82
401175117,[None],77,2750,96
401172561,2750,88,193,81
401175036,2750,85,2635,80
401172576,2309,72,2750,71
401175125,[None],51,2750,88
401186455,193,66,2750,71
401173580,282,84,2750,77
401175131,2582,62,2750,85
401175132,2400,50,2750,92
401172624,2750,79,2649,72
401172517,2739,84,2750,90
401175135,270,70,2750,82
401175136,2750,96,2473,69
401172495,2750,70,2174,69
401174450,2750,84,85,70
401174468,2750,72,82,76
401172471,325,62,2750,75
401175141,2754,72,2750,79
401175143,94,63,2750,95
401175144,2750,65,270,61
401172525,2750,89,2739,92
401172502,2174,86,2750,98
401175147,2473,71,2750,83
401174472,82,58,2750,75
401174457,85,66,2750,106
401175149,2750,70,2754,88
401172481,2750,81,325,74
401175114,[None],55,94,105
401169809,94,56,142,71
401175120,94,69,324,68
401175122,2154,70,94,82
401172587,94,59,2050,57
401175126,2640,98,94,96
401175127,[None],56,94,86
401169866,94,60,8,66
401172604,94,76,193,54
401174067,2198,57,94,76
401173558,2287,64,94,79
401175133,94,50,2430,67
401175134,270,64,94,74
401172518,2739,73,94,59
401172494,94,58,2174,66
401175137,94,75,2473,64
401174467,94,68,82,52
401174451,94,96,85,71
401175139,2754,63,94,88
401172472,325,49,94,75
401172524,94,71,2739,62
401175145,94,65,270,56
401175146,2473,70,94,73
401172503,2174,65,94,84
401174456,85,70,94,84
401174493,82,73,94,43
401172480,94,73,325,59
401175151,94,61,2754,59
401172509,[None],64,2739,115
401172510,2739,78,167,93
401172512,2142,99,2739,81
401172513,2739,80,2197,93
401172514,339,72,2739,62
401172515,[None],64,2739,126
401172516,2739,85,2459,84
401172519,82,71,2739,85
401172520,85,93,2739,78
401172521,270,87,2739,80
401172522,2473,69,2739,73
401172498,2174,80,2739,83
401172473,2739,78,325,74
401172523,2739,94,2754,98
401172526,2739,91,85,85
401172527,2739,58,82,71
401172528,2739,94,270,90
401172505,2739,84,2174,67
401172529,2739,88,2473,92
401175116,[None],53,2754,101
401174712,2754,61,309,73
401175124,2428,60,2754,66
401172589,2754,60,2006,82
401175128,[None],67,2754,93
401172601,2754,72,2117,88
401175130,2523,70,2754,81
401172611,2754,64,2711,66
401175054,2546,50,2754,65
401174448,2754,83,85,73
401174465,2754,70,82,64
401172468,2754,74,325,82
401175138,2473,60,2754,61
401172496,2174,67,2754,69
401175142,270,75,2754,73
401174470,82,90,2754,83
401174454,85,76,2754,91
401172477,325,55,2754,67
401172504,2754,76,2174,72
401175148,2754,64,2473,72
401174460,[None],72,82,75
401172569,2050,67,82,48
401173490,82,56,71,65
401174461,2523,62,82,72
401174462,2382,72,82,68
401171929,2099,94,82,64
401187491,301,83,82,89
401174464,2870,49,82,62
401173559,82,66,2287,67
401172466,325,66,82,71
401174466,82,62,270,64
401174452,82,75,85,66
401174469,82,80,2473,50
401172500,82,69,2174,70
401172476,82,64,325,62
401174471,270,74,82,57
401174458,85,72,82,77
401175113,[None],62,270,72
401172560,2711,115,270,110
401175119,[None],53,270,103
401175121,140,52,270,61
401175123,155,70,270,79
401185759,2415,57,270,62
401173515,270,53,2181,56
401174043,2197,75,270,68
401174449,85,74,270,78
401172497,2174,90,270,84
401175140,2473,68,270,73
401172474,270,53,325,70
401174455,270,80,85,79
401175150,270,68,2473,75
401172506,270,73,2174,79
401175115,[None],66,2473,94
401173631,79,52,2473,61
401172598,2473,50,2459,74
401172602,2473,63,2649,65
401172603,2473,72,2711,62
401172610,2473,65,189,68
401171958,2217,61,2473,59
401172492,2174,69,2473,78
401172470,2473,68,325,55
401174453,85,89,2473,85
401172501,2473,77,2174,64
401172478,325,74,2473,79
401172457,2205,54,325,79
401172458,325,53,2623,73
401169832,325,63,2579,90
401172460,2198,51,325,65
401172461,2523,59,325,70
401172462,2649,80,325,65
401172463,325,59,2309,81
401172464,325,58,189,72
401172465,325,55,2193,80
401172467,325,82,85,80
401172469,2174,59,325,64
401172475,85,62,325,72
401172479,325,67,2174,66
401172485,2174,49,2751,76
401172486,309,81,2174,62
401172487,2174,81,195,91
401172488,2174,57,2309,92
401172489,2199,55,2174,51
401172490,2649,80,2174,72
401172491,2565,55,2174,81
401172493,2174,72,2250,93
401172499,85,64,2174,76
401173489,85,56,71,90
401174443,2023,55,85,72
401173595,85,62,2350,85
401172828,2352,81,85,77
401176337,2582,83,85,77
401173536,339,70,85,64
401174444,85,51,2413,56
401172612,85,54,2050,102
401174445,[None],60,85,80
401174446,2870,65,85,74
401174447,85,64,278,95
401175887,[None],37,43,94
401175209,43,79,2539,84
401172082,2561,89,43,100
401172596,2711,51,43,73
401182558,2083,61,43,81
401172834,43,78,2329,65
401175888,[None],58,43,108
401172264,225,56,43,70
401175761,43,89,47,75
401172265,43,73,225,62
401172285,171,62,43,93
401172302,172,71,43,86
401173192,108,78,43,77
401172324,159,57,43,75
401172345,43,88,163,64
401172336,43,61,219,69
401172307,43,81,172,80
401172290,43,83,171,65
401173189,[None],27,108,84
401172081,2561,56,108,59
401170752,2084,88,108,76
401172824,108,82,107,74
401169862,245,51,108,62
401187014,30,77,108,62
401173190,108,60,47,55
401170641,108,71,25,63
401173191,108,84,2539,81
401172320,159,62,108,67
401172321,108,70,159,66
401172335,108,72,219,75
401172344,108,69,163,70
401172269,108,71,225,72
401172305,172,63,108,85
401172289,171,73,108,77
401172346,163,60,108,61
401172337,219,65,108,69
401172339,2539,82,163,72
401172340,322,72,163,65
401170599,9,67,163,65
401172341,163,87,2083,77
401172036,2405,67,163,66
401172342,163,80,161,65
401171980,314,86,163,90
401172343,2329,62,163,71
401172332,163,78,219,64
401172333,219,58,163,63
401185833,[None],41,163,87
401172322,159,44,163,66
401210694,163,62,172,73
401172287,163,81,171,74
401172271,225,54,163,73
401172326,163,65,159,62
401172259,225,73,2803,71
401171927,2099,68,225,75
401172062,2514,68,225,70
401172260,225,63,2529,84
401172261,2426,76,225,56
401172262,2771,55,225,82
401172263,[None],53,225,79
401172266,172,63,225,74
401172267,171,66,225,72
401172268,159,65,225,67
401172270,225,75,219,63
401172272,225,72,171,66
401172273,225,45,172,63
401169798,219,81,333,80
401172329,219,75,322,86
401182603,12,92,219,82
401172330,[None],57,219,105
401172331,219,81,47,62
401172323,159,46,219,54
401210693,219,76,171,67
401172304,219,79,172,73
401172325,219,59,159,66
401172312,159,68,2084,63
401172313,2771,46,159,55
401172314,[None],59,159,108
401172315,159,69,189,76
401172316,159,80,2247,83
401172317,159,76,104,78
401172318,2115,60,159,76
401172319,2803,64,159,60
401172288,171,63,159,65
401172306,172,53,159,75
401172295,172,81,2803,82
401172296,172,66,2154,68
401172297,172,61,2426,72
401172299,322,62,172,59
401172300,172,58,2142,66
401172301,[None],68,172,100
401200594,347,33,172,70
401172283,172,61,171,75
401172284,171,50,172,62
401172278,171,63,322,65
401172073,2520,87,171,63
401183490,2115,52,171,82
401172279,2329,64,171,68
401172280,171,65,2803,67
401172281,171,71,2142,89
401172021,2368,54,171,69
401172282,[None],56,171,86
401172088,2803,69,2612,44
401172089,2681,81,2612,77
401172090,2597,59,2612,67
401172091,161,70,2612,86
401172092,2612,69,112358,58
401171981,2612,75,314,74
401172023,2368,40,2612,66
401172086,2612,58,2561,61
401171938,2099,72,2612,68
401171963,2612,51,2217,61
401172066,2612,71,2514,51
401172077,2612,66,2520,70
401172057,315,53,2612,58
401172040,2405,63,2612,66
401172007,2363,53,2612,70
401172087,2561,80,2612,85
401172028,2612,61,2368,72
401172042,2612,81,2405,69
401172068,2514,72,2612,84
401171971,2217,44,2612,61
401172011,2612,67,2363,64
401172079,2520,54,2612,73
401172080,44,80,2561,96
401172083,2561,62,2142,72
401172084,2083,71,2561,81
401171934,2099,72,2561,73
401172085,107,62,2561,74
401172037,2405,72,2561,75
401172076,2561,77,2520,85
401172002,2561,69,2363,81
401171939,2561,63,2099,73
401172056,2561,71,315,72
401172026,2368,57,2561,70
401172067,2514,61,2561,84
401171987,2561,87,314,64
401171968,2217,49,2561,65
401172078,2520,64,2561,73
401172010,2363,52,2561,65
401171992,314,64,2561,65
401171973,2561,62,2217,59
401172033,2405,66,2329,62
401172035,2450,71,2405,75
401171982,314,61,2405,73
401171937,2099,65,2405,84
401172038,2405,70,2514,84
401172025,2368,66,2405,74
401172004,2405,65,2363,58
401172039,315,71,2405,82
401171986,2405,94,314,88
401172041,2520,84,2405,90
401171967,2405,53,2217,55
401171947,2405,85,2099,71
401172043,2405,72,315,77
401172029,2405,65,2368,61
401172044,2514,78,2405,89
401172071,2520,91,2154,84
401172072,2520,81,2169,54
401170581,2520,55,9,92
401172074,2083,69,2520,89
401172075,112358,74,2520,89
401172019,2368,64,2520,74
401172065,2520,61,2514,80
401171983,314,69,2520,66
401172024,2520,69,2368,52
401172055,2520,68,315,70
401171940,2520,86,2099,95
401172006,2520,67,2363,63
401171966,2217,52,2520,68
401171945,2099,60,2520,61
401172059,315,58,2520,73
401172069,2514,63,2520,79
401171993,2520,69,314,70
401171978,195,81,314,72
401183194,314,54,38,99
401171984,315,70,314,69
401171964,2217,57,314,64
401171985,314,73,2368,83
401171941,2099,66,314,69
401171988,314,49,2363,72
401171989,314,73,2514,52
401171969,314,78,2217,54
401171990,2363,57,314,80
401171991,2368,70,314,78
401171997,2169,74,2363,85
401171998,2363,57,2535,70
401172000,2711,59,2363,58
401171935,2363,71,2099,67
401172001,2363,67,315,62
401171962,2363,60,2217,68
401172003,2514,57,2363,69
401172005,2363,73,2368,75
401172008,315,59,2363,77
401172009,2363,65,2514,63
401171949,2099,57,2363,56
401172063,2529,97,2514,80
401172064,2514,77,161,78
401197793,189,64,2514,69
401172022,2514,63,2368,58
401172054,315,56,2514,67
401171965,2217,67,2514,81
401171943,2514,90,2099,73
401172058,2514,59,315,75
401171948,2099,64,2514,66
401171954,2083,68,2217,64
401171955,2217,68,107,63
401171956,2217,75,2352,84
401170602,30,54,2217,47
401182565,245,62,2217,67
401171959,2217,66,2681,54
401171960,2217,66,315,75
401171936,2217,46,2099,42
401171961,2368,70,2217,58
401171942,2099,55,2217,63
401171970,2217,57,2368,53
401171972,315,60,2217,61
401172047,315,80,2617,89
401172048,2803,73,315,62
401172049,315,54,2870,77
401172050,315,65,2450,61
401172051,2142,82,315,93
401172053,315,72,2084,92
401172027,2368,67,315,48
401171946,2099,66,315,69
401172030,315,54,2368,76
401172015,2368,58,2678,56
401172016,2643,79,2368,75
401172017,349,66,2368,64
401172018,2368,51,2426,53
401172020,2368,56,2065,85
401171944,2368,65,2099,66
401171928,2083,81,2099,83
401171930,2382,66,2099,76
401171932,107,72,2099,80
401171933,2099,73,2084,82
401172553,[None],64,2006,81
401172573,2428,47,2006,57
401172600,2771,47,2006,64
401172615,2582,57,2006,72
401172617,2148,50,2006,100
401172631,2006,69,2199,45
401172634,2711,69,2006,84
401172640,2050,60,2006,75
401172645,2006,72,2459,49
401172651,2649,99,2006,89
401172733,2006,81,193,60
401172662,2006,88,195,86
401172665,2084,77,2006,74
401172669,2006,67,2309,68
401172680,2199,58,2006,59
401172685,189,59,2006,74
401172690,2006,80,2117,67
401172695,2006,71,2711,67
401172699,193,65,2006,75
401172554,[None],73,189,94
401169810,189,79,99,88
401172572,[None],66,189,88
401186099,2440,77,189,62
401172623,2450,72,189,67
401172630,2309,79,189,61
401172735,193,76,189,78
401172643,189,83,195,74
401172647,189,85,2711,82
401172654,2459,64,189,66
401172658,2199,59,189,62
401172661,189,85,2649,79
401172667,2050,61,189,67
401172670,189,78,2084,77
401172676,189,82,2117,92
401172684,2649,83,189,85
401172693,189,77,2050,71
401172700,195,61,189,62
401172566,[None],72,2084,109
401182594,2623,74,2084,75
401169872,2084,76,238,90
401172241,349,89,2084,76
401172632,2459,73,2084,72
401172637,2084,68,2050,88
401172639,2084,83,193,78
401172650,195,73,2084,76
401172653,2084,86,2117,67
401172659,2711,79,2084,90
401172660,2309,70,2084,66
401172677,2084,62,2199,66
401172683,2117,60,2084,65
401172692,2084,83,2649,67
401172694,2050,59,2084,72
401172702,2084,104,2309,98
401172558,[None],58,2309,97
401172585,2870,68,2309,75
401172588,2148,59,2309,89
401189763,2448,71,2309,85
401169917,2309,68,344,96
401172635,2649,77,2309,84
401172641,2117,73,2309,79
401172646,2309,74,193,77
401172652,2309,63,2711,67
401172656,2459,76,2309,69
401172666,2309,83,2649,70
401172675,2050,62,2309,54
401209156,2309,54,2459,57
401172691,195,72,2309,87
401172696,2309,49,2199,70
401172761,[None],50,195,88
401182611,254,80,195,66
401172765,[None],51,195,90
401172762,2635,54,195,81
401172764,2413,76,195,82
401172633,195,65,2711,77
401172636,2199,68,195,74
401172655,195,60,2199,58
401172657,2649,83,195,74
401172668,195,59,2459,61
401172673,195,54,2050,65
401172745,193,46,195,77
401172766,2711,61,195,73
401172697,2117,69,195,77
401172570,193,84,2870,80
401172742,2010,63,193,79
401172743,[None],45,193,80
401172597,2181,59,193,67
401186184,6,82,193,71
401172613,193,87,339,101
401172618,2400,67,193,79
401172744,71,55,193,71
401172628,[None],52,193,119
401172738,193,82,2117,93
401172734,193,62,2050,71
401172741,2199,68,193,73
401172672,193,55,2459,70
401172678,2711,64,193,60
401172686,193,57,2649,65
401172746,2459,60,193,65
401172562,2460,64,2459,54
401172575,2154,69,2459,81
401172579,[None],48,2459,96
401172586,2459,86,2710,81
401172592,2459,68,2565,64
401172608,2459,49,2608,61
401172622,2459,75,2130,60
401172638,2459,67,2117,68
401172642,2199,68,2459,71
401172664,2711,52,2459,58
401172679,2459,66,2649,61
401172687,2459,59,2050,63
401172701,2117,81,2459,82
401172555,[None],43,2050,87
401172563,2050,75,339,79
401172580,282,55,2050,69
401172594,47,69,2050,100
401172599,2710,69,2050,62
401172605,2350,70,2050,58
401170075,264,85,2050,64
401182620,2501,46,2050,61
401172629,2649,57,2050,61
401172649,2050,69,2199,52
401172663,2050,66,2117,71
401172682,2050,64,2711,68
401172703,2199,55,2050,64
401172737,[None],62,2117,102
401172565,2400,78,2117,134
401172577,2534,77,2117,84
401172583,[None],58,2117,115
401172591,2652,60,2117,106
401172609,2630,75,2117,84
401172614,2117,55,2674,77
401172619,2117,79,2523,83
401172648,2117,74,2649,67
401172671,2117,85,2711,78
401172688,2199,73,2117,70
401172559,[None],51,2199,93
401172568,[None],49,2199,101
401172571,[None],59,2199,72
401172595,2448,54,2199,58
401172606,2674,79,2199,85
401172626,2199,49,2439,64
401172627,[None],53,2199,88
401172674,2649,57,2199,61
401172689,2711,51,2199,69
401172556,2649,77,2674,79
401172578,2523,56,2649,70
401172581,47,68,2649,112
401172593,[None],41,2649,100
401172620,2649,57,140,72
401172625,2649,66,71,78
401172644,2711,59,2649,67
401172698,2649,68,2711,59
401172557,2377,65,2711,75
401172567,2400,81,2711,91
401169831,2711,58,145,85
401172584,[None],56,2711,102
401182557,2547,59,2711,55
401172621,[None],61,2711,84
401175789,2448,50,2430,83
401175803,2448,64,2717,90
401173658,2448,54,328,81
401173041,2447,54,2448,66
401173492,2448,52,71,83
401175807,[None],61,2448,123
401175728,50,90,2448,97
401175772,2448,91,2379,53
401175715,2448,98,2169,77
401175697,2448,75,2154,79
401175808,2448,76,2415,70
401175681,2065,95,2448,98
401175717,2169,67,2448,82
401175785,2450,68,2448,74
401175809,2569,63,2448,78
401175684,2448,73,2065,78
401175735,2448,60,50,79
401175810,2428,60,2448,77
401175763,47,67,2448,71
401175779,2379,62,2448,83
401173230,2428,64,2617,94
401175833,[None],44,2428,68
401173634,2428,48,79,64
401175834,2428,59,2747,77
401169874,2428,59,61,95
401175835,[None],28,2428,109
401174746,2428,71,324,91
401175837,[None],63,2428,108
401175727,50,45,2428,61
401175714,2428,66,2169,68
401175773,2428,69,2379,64
401175680,2428,86,2065,59
401175731,2428,57,50,66
401175716,2169,45,2428,72
401175838,2569,56,2428,73
401175786,2450,63,2428,69
401175702,2428,68,2154,63
401175839,2428,58,2415,57
401175778,2379,55,2428,74
401175764,47,65,2428,80
401175780,[None],59,2450,100
401175781,[None],53,2450,93
401169822,2450,55,145,68
401184898,[None],54,2450,113
